timestamp,job_runtime_sec,total_rec_per_sec,checkpoint_mb,heap_pct,gc_sec,managed_mb,managed_used_mb,managed_pct,backpressure,rocksdb_compactions,rocksdb_pending_comp_mb,rocksdb_mem_tables_mb,rocksdb_stall_ms,rocksdb_write_stopped,rocksdb_flushes,rocksdb_immutable_mems,rocksdb_flush_pending,rocksdb_live_data_mb,rocksdb_cache_hit_rate_pct
2025-10-13 16:13:18,481,1588,1306.52,86,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:13:22,485,1588,1306.52,86,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:13:26,489,1723,1306.52,38,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:13:30,493,1723,1306.52,38,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:13:34,497,1723,1306.52,38,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:13:38,500,1769,1306.52,46,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:13:41,504,1769,1306.52,46,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:13:45,508,1769,1306.52,46,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:13:49,512,1764,1306.52,56,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:13:53,516,1764,1306.52,56,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:13:57,520,1726,1306.52,67,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:14:01,523,1726,1306.52,67,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:14:04,527,1726,1306.52,67,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:14:08,531,1407,1306.52,81,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:14:12,535,1407,1306.52,81,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:14:15,538,1407,1306.52,91,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:14:19,542,1076,1306.52,91,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:14:23,546,1076,1306.52,91,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:14:27,550,1076,1306.52,91,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:14:31,554,966,1306.52,32,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:14:36,559,966,1306.52,32,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:14:42,566,841,1841.05,59,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:14:46,569,841,1841.05,59,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:14:49,573,2406,1841.05,35,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:14:54,577,2406,1841.05,35,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:14:58,581,4020,1841.05,82,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:15:02,585,4020,1841.05,82,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:15:05,588,4020,1841.05,82,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:15:09,592,4020,1841.05,44,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:15:14,597,4715,1841.05,44,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:15:18,601,4715,1841.05,44,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:15:21,604,4724,1841.05,52,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:15:25,608,4724,1841.05,52,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:15:29,612,4724,1841.05,52,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:15:33,616,4770,1841.05,66,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:15:37,620,4770,1841.05,66,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:15:41,624,4770,1841.05,66,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:15:45,628,4727,1841.05,90,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:15:49,632,4727,1841.05,90,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:15:52,635,4727,1841.05,90,8,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:15:57,639,2949,1841.05,54,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:16:00,643,2949,1841.05,54,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:16:04,647,2949,1841.05,35,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:16:08,651,1933,1841.05,35,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:16:12,655,1933,1841.05,35,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:16:16,659,1933,1841.05,49,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:16:19,662,2012,1841.05,49,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:16:24,667,2012,1841.05,49,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:17:00,704,1323,1841.05,93,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:17:37,740,763,1841.05,55,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:17:42,745,652,1841.05,55,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:17:47,750,652,1841.05,65,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:17:51,754,644,1841.05,65,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:17:55,758,644,1841.05,65,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:17:58,761,644,1841.05,65,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:18:02,765,649,1841.05,75,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:18:06,769,649,1841.05,75,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:18:10,773,649,1841.05,75,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:18:14,777,652,1841.05,85,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:18:18,781,652,1841.05,85,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:18:22,785,652,1841.05,85,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:18:26,788,754,1841.05,35,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:18:29,792,754,1841.05,35,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:18:33,796,754,1841.05,46,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:18:37,800,740,1841.05,46,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:18:40,803,740,1841.05,46,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:18:44,807,740,1841.05,46,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:18:48,811,851,1841.05,58,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:18:52,815,851,1841.05,58,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:18:55,818,851,1841.05,58,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:18:59,822,871,1841.05,71,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:19:03,826,871,1841.05,71,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:19:06,829,871,1841.05,71,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:19:10,833,860,1841.05,81,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:19:14,837,860,1841.05,81,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:19:18,841,860,1841.05,81,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:19:22,845,907,1841.05,67,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:19:26,850,907,1841.05,67,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:19:31,854,898,1841.05,23,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:19:36,859,898,1841.05,23,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:19:42,865,784,2129.01,43,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:19:46,869,784,2129.01,43,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:19:50,873,784,2129.01,43,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:19:53,876,1186,2129.01,75,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:19:57,880,1186,2129.01,75,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:20:01,884,1186,2129.01,20,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:20:05,888,1122,2129.01,20,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:20:09,892,1122,2129.01,20,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:20:13,896,1122,2129.01,28,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:20:17,900,1053,2129.01,28,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:20:21,904,1053,2129.01,28,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:20:25,908,1053,2129.01,28,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:20:29,912,875,2129.01,36,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:20:33,916,875,2129.01,36,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:20:37,920,875,2129.01,36,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:20:41,924,939,2129.01,44,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:20:45,928,939,2129.01,44,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:20:49,932,939,2129.01,44,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:20:53,936,412,2129.01,54,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:20:56,939,412,2129.01,54,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:21:00,943,412,2129.01,63,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:21:04,947,441,2129.01,63,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:21:08,951,441,2129.01,63,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:21:11,954,464,2129.01,71,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:21:15,958,464,2129.01,71,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:21:19,962,464,2129.01,71,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:21:24,967,507,2129.01,79,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:22:01,1004,473,2129.01,33,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:22:27,1030,435,2129.01,52,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:22:32,1035,435,2129.01,52,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:22:36,1038,435,2129.01,52,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:22:39,1042,431,2129.01,58,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:22:44,1047,431,2129.01,58,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:22:48,1051,504,2129.01,68,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:22:52,1055,504,2129.01,68,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:22:56,1059,504,2129.01,68,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:22:59,1062,553,2129.01,76,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:23:03,1066,553,2129.01,76,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:23:07,1070,553,2129.01,76,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:23:11,1074,605,2129.01,86,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:23:15,1078,605,2129.01,86,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:23:19,1082,605,2129.01,86,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:23:23,1086,656,2129.01,25,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:23:27,1090,656,2129.01,25,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:23:31,1094,656,2129.01,65,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:23:35,1098,1178,2129.01,65,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:23:39,1101,1178,2129.01,65,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:23:42,1105,1178,2129.01,76,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:23:46,1109,1267,2129.01,76,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:23:50,1113,1267,2129.01,76,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:23:54,1117,1267,2129.01,49,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:23:58,1121,1267,2129.01,49,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:24:02,1125,1267,2129.01,49,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:24:06,1129,1267,2129.01,60,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:24:09,1132,1722,2129.01,60,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:24:13,1136,1722,2129.01,60,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:24:17,1140,1724,2129.01,70,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:24:21,1144,1724,2129.01,70,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:24:25,1148,1724,2129.01,70,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:24:31,1154,1495,2129.01,80,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:24:35,1158,1495,2129.01,80,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:24:40,1163,1077,2201.56,31,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:24:44,1167,1077,2201.56,31,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:24:47,1170,1077,2201.56,70,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:24:51,1174,1683,2201.56,70,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:24:55,1178,1683,2201.56,70,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:24:59,1182,1247,2201.56,19,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:25:03,1186,1247,2201.56,19,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:25:06,1189,1247,2201.56,19,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:25:10,1193,1219,2201.56,36,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:25:14,1197,1219,2201.56,36,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:25:18,1201,1219,2201.56,36,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:25:23,1205,1346,2201.56,45,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
2025-10-13 16:25:26,1209,1346,2201.56,45,9,2846,2846.72,100,ok,0,0,0,0.00,0,0,0,0,0,N/A
